"id","Acer_Capillipes","Acer_Circinatum","Acer_Mono","Acer_Opalus","Acer_Palmatum","Acer_Pictum","Acer_Platanoids","Acer_Rubrum","Acer_Rufinerve","Acer_Saccharinum","Alnus_Cordata","Alnus_Maximowiczii","Alnus_Rubra","Alnus_Sieboldiana","Alnus_Viridis","Arundinaria_Simonii","Betula_Austrosinensis","Betula_Pendula","Callicarpa_Bodinieri","Castanea_Sativa","Celtis_Koraiensis","Cercis_Siliquastrum","Cornus_Chinensis","Cornus_Controversa","Cornus_Macrophylla","Cotinus_Coggygria","Crataegus_Monogyna","Cytisus_Battandieri","Eucalyptus_Glaucescens","Eucalyptus_Neglecta","Eucalyptus_Urnigera","Fagus_Sylvatica","Ginkgo_Biloba","Ilex_Aquifolium","Ilex_Cornuta","Liquidambar_Styraciflua","Liriodendron_Tulipifera","Lithocarpus_Cleistocarpus","Lithocarpus_Edulis","Magnolia_Heptapeta","Magnolia_Salicifolia","Morus_Nigra","Olea_Europaea","Phildelphus","Populus_Adenopoda","Populus_Grandidentata","Populus_Nigra","Prunus_Avium","Prunus_X_Shmittii","Pterocarya_Stenoptera","Quercus_Afares","Quercus_Agrifolia","Quercus_Alnifolia","Quercus_Brantii","Quercus_Canariensis","Quercus_Castaneifolia","Quercus_Cerris","Quercus_Chrysolepis","Quercus_Coccifera","Quercus_Coccinea","Quercus_Crassifolia","Quercus_Crassipes","Quercus_Dolicholepis","Quercus_Ellipsoidalis","Quercus_Greggii","Quercus_Hartwissiana","Quercus_Ilex","Quercus_Imbricaria","Quercus_Infectoria_sub","Quercus_Kewensis","Quercus_Nigra","Quercus_Palustris","Quercus_Phellos","Quercus_Phillyraeoides","Quercus_Pontica","Quercus_Pubescens","Quercus_Pyrenaica","Quercus_Rhysophylla","Quercus_Rubra","Quercus_Semecarpifolia","Quercus_Shumardii","Quercus_Suber","Quercus_Texana","Quercus_Trojana","Quercus_Variabilis","Quercus_Vulcanica","Quercus_x_Hispanica","Quercus_x_Turneri","Rhododendron_x_Russellianum","Salix_Fragilis","Salix_Intergra","Sorbus_Aria","Tilia_Oliveri","Tilia_Platyphyllos","Tilia_Tomentosa","Ulmus_Bergmanniana","Viburnum_Tinus","Viburnum_x_Rhytidophylloides","Zelkova_Serrata"
4,0.0012700081570074,0.00684426771476865,0.000729099905584008,0.00536759803071618,0.00475383875891566,0.00639723055064678,0.0440046153962612,0.00283673778176308,0.00363878556527197,0.0022028589155525,0.00148444168735296,0.00332835922017694,0.0108396662399173,0.0147323366254568,0.00552727049216628,0.0040767821483314,0.000679889519233257,0.000855383812449872,0.00105804647319019,0.00440142769366503,0.0104940356686711,0.00279461639001966,0.0038457945920527,0.0084624607115984,0.000945424078963697,0.00163067923858762,0.00186293548904359,0.000132529603433795,0.00243756803683937,0.000767987628933042,0.0359606817364693,0.000297519261948764,0.00258054863661528,0.000823844806291163,0.00182049919385463,0.00569708226248622,0.00442154612392187,0.000528401287738234,0.00140481535345316,0.000571294978726655,0.137458398938179,0.00443080300465226,0.000510868965648115,0.00382917607203126,0.00286531774327159,0.00150295719504356,0.0234688129276037,0.00448109582066536,0.0020118763204664,0.000817724387161434,0.00719221914187074,0.396992892026901,0.000877316226251423,0.0188111551105976,0.0157742630690336,0.00491075171157718,0.0017621626611799,0.000178784059244208,0.000416388065787032,0.00178583932574838,0.000897615973372012,0.00478426599875093,0.00116540165618062,0.00307957991026342,0.00228679762221873,0.00279766693711281,0.000366016378393397,0.00314738322049379,0.00145713565871119,0.000462320225778967,0.0044167903251946,0.0066068465821445,0.000616323144640774,0.00389278307557106,0.000791059923358262,0.00165740016382188,0.0007954515167512,0.0014076343504712,0.00100007746368647,0.00755294598639011,0.00158982840366662,0.000244685070356354,0.00109478004742414,0.00106405816040933,0.00799123384058475,0.000610824557952583,0.000502989918459207,0.00105938536580652,0.0342764109373093,0.000644805608317256,0.00193757121451199,0.0161292292177677,0.0013183873379603,0.000945199630223215,0.00143489777110517,0.00256291939876974,0.0335455387830734,9.92219502222724e-05,0.00117879617027938
7,0.000772482948377728,0.00174608046654612,0.00216520368121564,0.000137637573061511,0.00167064345441759,0.00224818126298487,0.000311731622787192,0.00046223946264945,0.000439562980318442,0.000431500549893826,8.89007496880367e-05,0.000277340091997758,0.000396130722947419,0.00357274943962693,0.00149229948874563,0.00143270578701049,0.000334835873218253,0.0027827734593302,0.000733357155695558,0.000270162796368822,0.000130771266412921,0.00124026474077255,2.42596051975852e-05,0.000367489701602608,0.000257754029007629,0.00057307054521516,0.00127281621098518,7.73577339714393e-05,0.00106318527832627,0.00663645006716251,0.00144764338620007,0.000199753339984454,0.000906883680727333,0.00151819700840861,0.000456414796644822,0.00200212886556983,0.000895561999641359,8.38953055790626e-05,8.47819756017998e-05,0.00114822911564261,0.000598867249209434,0.000967374420724809,0.000179534879862331,0.0641602799296379,9.75510702119209e-05,0.00155848800204694,0.000205001255380921,0.0135585470125079,0.00119877734687179,0.0141927460208535,0.219752594828606,0.00147821509744972,0.000153309942106716,0.530119180679321,0.0377065017819405,0.000800784328021109,0.00208882940933108,0.00783358421176672,0.000447280996013433,0.000627598259598017,4.3193551391596e-05,7.54743523430079e-05,0.000224244678975083,0.000819478125777096,0.000124790793051943,0.000237612810451537,0.000679535500239581,0.00476971408352256,0.00360512803308666,0.00681005604565144,0.00209373375400901,0.00232184794731438,0.00377070484682918,0.00010244326404063,0.001743059954606,0.000422178098233417,0.000353461102349684,0.000507547752931714,0.000343872816301882,0.00013502781803254,0.000558714324142784,0.000235233324929141,0.000384738988941535,0.000143875004141591,0.00477915117517114,0.00208554486744106,0.00210657971911132,0.00217526219785213,0.00225735828280449,0.00676541961729527,0.00124651147052646,0.00103926751762629,0.00201117875985801,0.000272307952400297,0.000276865728665143,0.000187127647222951,3.52288807334844e-05,0.00323271006345749,0.00114532210864127
9,0.0033218830358237,0.0037197875790298,0.000928429479245096,0.0414982512593269,0.00434172432869673,0.00493250694125891,0.0550156347453594,0.0128038004040718,0.00220825430005789,0.00373107707127929,0.00072096282383427,0.00338008883409202,0.00241439463570714,0.111438371241093,0.00248325592838228,0.00314335338771343,0.00122295599430799,0.000926118693314493,0.00196440401487052,0.00656091747805476,0.00951988250017166,0.0025771523360163,0.00227409927174449,0.00108214269857854,0.000207854332984425,0.00125731551088393,0.0895735621452332,3.77288743038662e-05,0.00615237141028047,0.000471419596578926,0.0182704534381628,0.000335658609401435,0.00236296327784657,0.000917603785637766,0.000144669000292197,0.00439266674220562,0.00196486106142402,0.000113254209281877,0.00290711689740419,0.0022885431535542,0.0247087404131889,0.0010638867970556,0.00284505146555603,0.0213882923126221,0.000647976063191891,0.0202287305146456,0.0019346255576238,0.103601649403572,0.000585109344683588,0.00161387014668435,0.0569578222930431,0.000565712689422071,0.00036061997525394,0.0115450248122215,0.00530588626861572,0.022454870864749,0.00315102958120406,0.00181252113543451,0.00127280375454575,0.00163870654068887,0.000738258822821081,0.000830546370707452,0.000684792525134981,0.00237447279505432,0.000273790734354407,0.0171223636716604,0.000613379990682006,0.0459201000630856,0.000543090107385069,0.00228327186778188,0.011841612868011,0.00509412959218025,0.000270760734565556,0.000164981960551813,0.0277724172919989,0.0155743574723601,0.00154235411901027,0.00114231335464865,0.016070943325758,0.0376107022166252,0.00148385099601001,0.00128204782959074,0.00149827054701746,0.00104470027144998,0.0043559493497014,0.00167670368682593,0.00258152605965734,0.0393858887255192,0.00791855715215206,0.00633819866925478,0.00100191566161811,0.000843598623760045,0.00318576721474528,0.00109530810732394,0.00123019551392645,0.0274700056761503,0.00834853295236826,0.000193940635654144,0.00330594833940268
12,0.000180001938133501,0.00042012264020741,0.00012454560783226,0.000222660033614375,0.00067377503728494,0.000906697590835392,0.000140943317092024,0.00170387397520244,0.000177276859176345,0.000174025335581973,0.000219334207940847,0.0226290058344603,0.000892709475010633,0.000134869624162093,0.00284949806518853,0.0106033012270927,0.00230954890139401,5.66254384466447e-05,0.000100543766166084,0.620981931686401,2.94872552331071e-05,0.00197405787184834,0.000135809124913067,0.000896149664185941,0.000301468971883878,0.0169800110161304,0.000168647660757415,1.11482313513989e-05,7.95086016296409e-05,0.00700464611873031,4.44332454208052e-06,0.000135111273266375,0.000365748652257025,0.0280891619622707,0.000334046926582232,0.000807464006356895,0.000900195620488375,0.00364247523248196,0.00013078807387501,0.000612085685133934,0.000602877233177423,9.36768847168423e-05,0.000123268007882871,2.6269312002114e-05,4.56313973700162e-05,0.000489389116410166,0.000184415082912892,0.00157446041703224,0.000684486993122846,8.13178994576447e-05,0.00050957960775122,0.000589609029702842,0.000110246939584613,0.000418758805608377,0.000591933610849082,0.00562650430947542,0.000146099031553604,0.00014638074208051,9.92923451121897e-05,0.000253112055361271,0.00380113907158375,3.78593867935706e-05,0.00154048658441752,0.000607439433224499,0.00279278005473316,0.00455396249890327,5.82801258133259e-05,0.00126108515542001,0.00109346292447299,2.40683330048341e-05,0.000717397721018642,0.000936407595872879,0.000425840582465753,0.000202938244910911,0.0737836956977844,0.000217891181819141,0.000644723360892385,0.141354337334633,0.000247058633249253,3.09207716782112e-05,0.000575412122998387,4.79991686006542e-05,0.000207656310521998,8.24697126518004e-05,0.0136053552851081,8.6573934822809e-05,0.000544481794349849,0.00408457778394222,6.4793843193911e-05,3.14912613248453e-05,0.00052246282575652,0.000401944620534778,0.00026131549384445,0.000109822474769317,0.000111660709080752,9.25791609915905e-05,0.000302993983495981,0.00397606566548347,5.75062949792482e-05
13,0.000705001701135188,0.000369577173842117,0.00228070770390332,0.00589371053501964,0.00263893161900342,0.00355120422318578,0.00221962342038751,0.000730148400180042,0.000694329210091382,0.0012228419072926,0.0026883902028203,0.000438083399785683,0.000655242067296058,0.000436433329014108,0.0300623010843992,0.00226308638229966,0.000497135508339852,0.00340959988534451,0.00194914219900966,0.0007558956858702,0.000925137312151492,0.00155133591033518,0.000944188621360809,0.000543379574082792,0.00155733351130038,0.000905215973034501,0.00361011293716729,0.000239999528275803,0.0105410637333989,0.000578425650019199,0.00132410204969347,0.000638772500678897,0.00165391981136054,0.00109121750574559,0.710121691226959,0.0031625407282263,0.00281891273334622,7.01313838362694e-05,0.000189059734111652,0.000317657657433301,0.000505682313814759,0.00140866008587182,0.000556596030946821,0.000683859398122877,0.00030326028354466,0.0343884564936161,0.012290664948523,0.00124796200543642,0.00075668259523809,0.00166320137213916,0.00532252341508865,0.0015247103292495,0.00348062021657825,0.00378195918165147,0.00105511117726564,0.00168978772126138,0.00020158187544439,0.00315359584055841,0.000719985866453499,0.00099134782794863,0.000118539704999421,0.000111246612505056,0.00115025660488755,0.00129443930927664,0.000231340789468959,0.000149718369357288,0.000799654459115118,0.00024033323279582,0.000710989348590374,0.00186503713484854,0.000262157205725089,0.00366756552830338,0.000114088892587461,0.000789383077062666,0.0171212442219257,0.00066686823265627,0.000441567739471793,0.000369241461157799,0.00128635414876044,0.00067315372871235,0.00390767212957144,0.00387291610240936,0.000607729773037136,0.000536144245415926,0.00245004938915372,0.0050787846557796,0.0429222919046879,0.000412938883528113,0.000689394539222121,0.000596400524955243,0.000239334185607731,0.0144168836995959,0.00378719274885952,0.000430134852649644,0.00175696972291917,0.00018358176748734,0.00259234244003892,6.03178377787117e-05,0.00142388453241438
16,1.64171924552647e-05,0.000498558569233865,2.17970027733827e-05,0.895439684391022,4.75990855193231e-05,5.40759465366136e-05,0.00152568519115448,0.000200814989511855,0.00126654491759837,2.61918976320885e-05,0.0425134897232056,0.000263811816694215,0.00154588231816888,0.000265346432570368,0.000255964492680505,4.11599248764105e-05,0.000630914175417274,4.8370064178016e-05,6.7595967266243e-05,8.44310852698982e-05,0.000159430375788361,0.00124838610645384,1.48906401591375e-05,3.90388413507026e-05,0.000194701715372503,1.37841789182858e-05,0.000421180069679394,1.64170196512714e-05,0.000157963091623969,0.000188688893103972,5.78929284529295e-05,2.31550529861124e-06,7.27899023331702e-05,0.000546679482795298,5.70958945900202e-06,0.000210768048418686,0.000261691166087985,3.82811740564648e-05,0.000267788185738027,1.55831276060781e-05,0.000247771531576291,0.000108620704850182,4.31838589065592e-06,0.000267284543951973,4.7098768845899e-05,0.000935203104745597,0.00119904160965234,3.82500438718125e-05,0.000151978121721186,9.79887627181597e-05,3.90860404877458e-05,0.000689235283061862,3.55782685801387e-05,4.36131558672059e-05,0.00114190543536097,0.00121005508117378,6.63021637592465e-06,6.57189445973927e-07,2.86263411908294e-06,3.02995376841864e-05,0.000999534036964178,0.000289154006168246,2.02359224203974e-05,6.91376117174514e-05,1.29331165226176e-05,8.82476451806724e-05,5.35071148988209e-06,0.00850647781044245,0.000256592145888135,1.37195756906294e-05,0.000183481708518229,5.58478132006712e-05,0.000135746115120128,5.38220410817303e-05,0.000110067026980687,1.8841223209165e-05,2.22679009311832e-05,6.59921497572213e-05,2.77287381322822e-05,0.000105617189547047,3.12173142447136e-05,2.3294990114664e-06,9.25419772102032e-06,0.000144733785418794,0.000220367306610569,0.000197397384908982,1.17919425974833e-05,0.000166783735039644,0.000118521413241979,0.000139308511279523,0.000429144798545167,1.50614541780669e-05,0.00224268576130271,6.54987343295943e-06,0.00141569320112467,7.87167373346165e-05,8.04762385087088e-05,0.0284649170935154,0.00013844866771251
19,0.000207386867259629,0.000569721392821521,0.000111534973257221,0.791814684867859,0.000288327428279445,0.000388001761166379,0.00190988252870739,0.000729136285372078,0.000168540835147724,0.000133606677991338,0.00151706440374255,0.00802653282880783,0.00355544849298894,2.24952236749232e-05,0.000421753531554714,0.000247262913035229,0.00483763078227639,0.000154304056195542,0.000654815754387528,0.046713937073946,9.34835406951606e-05,0.000236858817515895,0.000118224656034727,6.21923900325783e-05,0.0312672704458237,0.00157588766887784,0.00227079796604812,4.89755439048167e-05,0.00172236887738109,0.000712216598913074,0.000985185382887721,5.70113525100169e-06,0.000855617807246745,0.000208167795790359,3.66955428034998e-05,0.000345536536769941,0.000307992129819468,0.00159381830599159,0.000290069379843771,1.64631801453652e-05,0.000337690755259246,6.93499969202094e-05,5.27498450537678e-05,7.03138721291907e-06,2.81254142464604e-05,0.0248749665915966,0.0266881659626961,8.18541957414709e-05,0.00176016939803958,6.26805922365747e-05,3.7165402318351e-05,0.0149264102801681,0.000232145146583207,0.00066723459167406,0.00193467480130494,0.000223114300752059,0.000132534449221566,0.00020079109526705,1.41927430377109e-05,0.000124885846162215,0.000572259770706296,0.000368482491467148,3.14975877699908e-05,0.000164274300914258,0.000236063686315902,0.000344002706697211,5.39205902896356e-05,7.61143337513204e-06,0.000189698970643803,5.73993784200866e-05,0.000110559405584354,0.000400715100113302,0.000149433297337964,0.000358902849256992,0.000178940710611641,0.000472060550237074,8.72580712893978e-05,0.000581321713980287,0.000238925160374492,0.000398484233301133,0.000290363008389249,1.16704022730119e-05,8.88620561454445e-05,0.000244020280661061,0.00262605608440936,0.00121348595712334,0.000833779689855874,0.00013108148414176,8.3875100244768e-05,1.58287712110905e-05,5.4183848988032e-05,0.000371847243513912,0.0103425849229097,8.47073315526359e-05,8.94194745342247e-05,2.83760819002055e-05,0.000596782541833818,0.000137937226099893,7.18195296940394e-05
23,0.000943601655308157,0.00114386866334826,0.0380634963512421,0.0017234121914953,0.00915159471333027,0.00345844589173794,0.0420293994247913,0.0317217484116554,0.000252541358349845,0.0102202221751213,2.17079068534076e-05,9.70748369581997e-05,6.11351206316613e-05,0.00089386897161603,3.60227313649375e-05,0.00109881884418428,0.000136919785290956,0.00270846905186772,0.00192820664960891,0.000109523185528815,8.13948008726584e-06,8.72982636792585e-05,1.05598419395392e-05,1.82753065018915e-05,0.00010030410339823,5.09391829837114e-05,0.000479651469504461,7.86044074629899e-06,0.649196267127991,9.03455656953156e-05,0.0001254045200767,3.26581757690292e-05,9.57336669671349e-05,0.000201613875105977,1.77780875674216e-05,0.000741832889616489,7.96049280324951e-05,4.35697393186274e-06,9.7011165053118e-05,4.29516658186913e-05,3.69314293493517e-05,4.17357587139122e-05,4.114117109566e-05,3.12177398882341e-05,0.000372451089788228,0.00268610939383507,0.000137653885758482,0.000160856376169249,0.000333041447447613,0.0300783291459084,0.000825874099973589,0.000131722321384586,1.70531020557974e-05,0.000207191551453434,0.000287851551547647,0.000318504724418744,0.00194666022434831,2.09993522730656e-05,1.37592933242559e-05,0.00116906594485044,0.000121719182061497,9.54015486058779e-05,5.97376356381574e-06,0.00801417604088783,1.51479589476367e-05,8.90048759174533e-05,1.48122480823076e-05,1.60900635819416e-05,0.000702187186107039,0.0032440114300698,0.0046199350617826,0.107552073895931,0.00436521554365754,6.90849265083671e-06,3.58930738002528e-05,0.00130459596402943,0.00101848016493022,9.65381696005352e-05,0.00173244602046907,0.00101884640753269,0.00100845308043063,4.31329317507334e-05,0.000550772063434124,0.000169310398632661,0.00236648507416248,0.000252937636105344,0.0101229920983315,6.23373998678289e-05,0.0010383672779426,0.0101426281034946,0.000393970549339429,5.88878219787148e-06,0.000260415807133541,3.05336034216452e-05,3.69830995623488e-05,7.28573577362113e-05,6.45942200208083e-05,1.66139452630887e-05,0.00314441067166626
24,0.00063654693076387,0.000413469184422866,0.000454885070212185,0.000196300476090983,0.00238269451074302,0.00320638669654727,0.000984870828688145,0.00065925222588703,0.000626910710707307,0.000615411903709173,0.000278286664979532,0.00254243402741849,0.00125382503028959,0.00367321423254907,0.00057321903295815,0.00204334431327879,0.00275042303837836,0.000273521873168647,0.000747826066799462,0.0138116348534822,0.000122556652058847,0.00176888250280172,9.374014189234e-05,0.0010192256886512,0.00271838740445673,0.000817321008071303,0.00113212084397674,0.000194758089492097,0.000210910613532178,0.0421704202890396,0.000182319839950651,0.000866838498041034,0.00129340984858572,0.000781919516157359,0.000172344225575216,0.00285546341910958,0.00127726269420236,0.00526226358488202,7.5198222475592e-05,0.0021200948394835,0.169419854879379,0.000463292555650696,0.000502551207318902,0.0152494991198182,0.000108138847281225,0.000148809238453396,9.22482067835517e-05,0.00559952994808555,0.00115574989467859,0.00210287189111114,0.000899125589057803,0.00184584246017039,0.000330216978909448,0.000635834643617272,0.00205358606763184,9.73107598838396e-05,0.000727603444829583,0.00491348281502724,0.000865259673446417,0.000895089120604098,0.00100896996445954,0.00111504748929292,0.00118563475552946,0.000612423638813198,0.000251277640927583,0.000205476142582484,0.000183452837518416,0.280492722988129,0.00155264767818153,0.000174947766936384,0.00122015073429793,0.00331145105883479,0.0169598888605833,0.000173254215042107,0.0309995021671057,0.00060211616801098,0.000398692063754424,0.00962991360574961,0.000343923689797521,0.000623230007477105,0.000479160808026791,0.00168789073359221,0.000734342320356518,0.00160051300190389,0.289248913526535,0.000569288909900934,0.00111731898505241,0.00649181893095374,0.0144239459186792,0.000209788515348919,0.000758224981836975,0.00902014970779419,0.000361827580491081,0.000388369284337386,0.000593394914176315,0.00100511580239981,0.000670440320391208,0.0076937098056078,0.000535277358721942
28,0.000188555757631548,0.000499629473779351,1.71521987795131e-05,0.0246301665902138,8.82480526342988e-05,0.000100256067526061,0.000535549246706069,0.000165178018505685,0.852881908416748,1.92424631677568e-05,0.0424296632409096,0.0011662655742839,0.00943927653133869,0.000133528039441444,2.2546248146682e-05,6.38904457446188e-05,0.00018520894809626,0.00135350087657571,0.000162872631335631,0.00462750485166907,0.00113802473060787,0.000347119144862518,0.000317061028908938,0.00543384067714214,0.00012765490100719,4.4607568270294e-05,0.000312187272356823,5.51770790480077e-06,0.000170450264704414,0.000145759637234733,5.41600638825912e-05,0.000335414719302207,5.89768569625448e-05,0.000393919734051451,1.2841198440583e-05,0.000128704821690917,6.92935136612505e-05,0.000566516246180981,0.000175782290170901,0.000222815491724759,0.0015884559834376,3.33802890963852e-05,3.1856066925684e-05,0.000685003062244505,0.000621820567175746,0.000856128870509565,0.022426076233387,0.000150063613546081,0.00140690081752837,2.84324451058637e-05,8.35111932246946e-05,0.000236908672377467,4.02694013246219e-06,0.000515739666298032,0.000218520013731904,0.000151904503582045,6.36331096757203e-05,0.000126907878438942,4.54067776445299e-06,0.000220073881791905,2.20256242755568e-05,0.000570222386159003,7.17313741915859e-06,0.000169283390277997,8.9560389824328e-06,0.00131539767608047,4.17181217926554e-05,2.92792556138011e-05,3.23540261888411e-05,5.69923868170008e-05,0.00037765532033518,0.000103541075077374,1.35976924866554e-05,1.25788437799201e-05,0.00192209612578154,1.88267276826082e-05,8.02006397861987e-05,0.00017582370492164,0.000100832534371875,0.000143863639095798,0.000202015886316076,4.42307646153495e-05,2.29611341637792e-05,0.00771235767751932,0.000172319400007837,2.4920320356614e-05,0.00014683029439766,9.42656042752787e-05,6.8094814196229e-05,1.30823600557051e-05,0.000277342507615685,1.79457692865981e-05,0.000370998604921624,7.92495702626184e-05,0.000401896424591541,9.109903476201e-05,0.000405357481213287,0.00597494514659047,0.00045293165021576
